ID,gemma_pred,qwen_pred,xone_pred,kanana_pred,label
FOLD1_27572,1.0,1.0,1.0,1.0,1
FOLD1_27573,0.9375,0.96875,0.765625,0.984375,1
FOLD1_27574,0.34570312,0.18359375,0.19433594,0.16894531,0
FOLD1_27575,0.3515625,0.34179688,0.33203125,0.2734375,0
FOLD1_27576,1.0,1.0,1.0,1.0,1
FOLD1_27577,0.3984375,0.45507812,0.390625,0.28710938,0
FOLD1_27578,1.0,1.0,1.0,1.0,1
FOLD1_27579,0.34570312,0.34765625,0.390625,0.40820312,1
FOLD1_27580,0.35546875,0.30859375,0.296875,0.3203125,0
FOLD1_27581,0.328125,0.2890625,0.29296875,0.31054688,0
FOLD1_27582,0.34375,0.26367188,0.30664062,0.27539062,0
FOLD1_27583,0.28125,0.3203125,0.30859375,0.28125,1
FOLD1_27584,0.32421875,0.30078125,0.38867188,0.28710938,0
FOLD1_27585,0.3515625,0.40625,0.37109375,0.39257812,0
FOLD1_27586,1.0,1.0,1.0,1.0,1
FOLD1_27587,0.33789062,0.33203125,0.3515625,0.31054688,0
FOLD1_27588,0.28710938,0.25976562,0.29492188,0.25390625,0
FOLD1_27589,0.3671875,0.33398438,0.34179688,0.37695312,1
FOLD1_27590,0.41015625,0.36132812,0.45898438,0.5234375,1
FOLD1_27591,1.0,1.0,1.0,1.0,1
FOLD1_27592,0.99609375,0.9921875,0.99609375,0.890625,1
FOLD1_27593,0.29492188,0.27929688,0.37695312,0.22558594,0
FOLD1_27594,0.31054688,0.38085938,0.44726562,0.3671875,0
FOLD1_27595,0.30273438,0.33789062,0.28125,0.26953125,0
FOLD1_27596,0.99609375,0.99609375,1.0,0.99609375,1
FOLD1_27597,0.38085938,0.33984375,0.34960938,0.3515625,0
FOLD1_27598,0.32226562,0.25585938,0.30664062,0.30859375,1
FOLD1_27599,0.98828125,0.99609375,0.99609375,0.9921875,1
FOLD1_27600,0.37304688,0.36328125,0.3515625,0.34765625,1
FOLD1_27601,0.38476562,0.36328125,0.35742188,0.35351562,0
FOLD1_27602,0.78125,0.9140625,0.91796875,0.90625,1
FOLD1_27603,0.30664062,0.33007812,0.35742188,0.29492188,1
FOLD1_27604,1.0,0.99609375,0.9609375,0.99609375,1
FOLD1_27605,1.0,0.9609375,1.0,1.0,1
FOLD1_27606,0.37304688,0.390625,0.38476562,0.34570312,0
FOLD1_27607,0.41015625,0.2734375,0.38085938,0.38085938,0
FOLD1_27608,0.37304688,0.38476562,0.3046875,0.35546875,0
FOLD1_27609,0.2734375,0.28320312,0.23632812,0.27539062,1
FOLD1_27610,0.328125,0.32226562,0.31445312,0.26953125,0
FOLD1_27611,0.30664062,0.35742188,0.30859375,0.30078125,1
FOLD1_27612,0.33203125,0.40625,0.34960938,0.36328125,0
FOLD1_27613,0.35546875,0.37109375,0.31835938,0.28320312,0
FOLD1_27614,0.29492188,0.33007812,0.3671875,0.33789062,0
FOLD1_27615,0.94140625,0.96484375,0.984375,0.9609375,1
FOLD1_27616,0.26367188,0.24121094,0.25390625,0.23828125,1
FOLD1_27617,0.3203125,0.34960938,0.38476562,0.24902344,1
FOLD1_27618,0.37109375,0.33203125,0.37109375,0.31445312,0
FOLD1_27619,0.2890625,0.2734375,0.29101562,0.27148438,0
FOLD1_27620,0.55859375,0.90625,0.96875,0.953125,1
FOLD1_27621,0.98828125,0.98828125,0.99609375,0.9921875,1
FOLD1_27622,0.41796875,0.37890625,0.37695312,0.36328125,1
FOLD1_27623,0.9765625,0.53515625,0.53515625,0.48046875,1
FOLD1_27624,0.34570312,0.34570312,0.36914062,0.33203125,0
FOLD1_27625,0.40820312,0.41796875,0.33203125,0.328125,0
FOLD1_27626,0.3515625,0.30664062,0.33007812,0.3046875,1
FOLD1_27627,0.34570312,0.35546875,0.33203125,0.28710938,0
FOLD1_27628,1.0,1.0,1.0,1.0,1
FOLD1_27629,0.29101562,0.20410156,0.328125,0.26367188,0
FOLD1_27630,0.32226562,0.30664062,0.28515625,0.26367188,1
FOLD1_27631,0.27734375,0.24414062,0.28515625,0.33398438,1
FOLD1_27632,0.31835938,0.359375,0.32421875,0.53515625,0
FOLD1_27633,0.33203125,0.37109375,0.34960938,0.3671875,1
FOLD1_27634,0.27148438,0.25195312,0.296875,0.28320312,0
FOLD1_27635,0.37109375,0.31640625,0.33398438,0.34960938,0
FOLD1_27636,0.27539062,0.22265625,0.234375,0.26757812,0
FOLD1_27637,0.34960938,0.35351562,0.3828125,0.33789062,0
FOLD1_27638,0.30078125,0.27539062,0.2890625,0.24316406,1
FOLD1_27639,0.44140625,0.375,0.43945312,0.36132812,1
FOLD1_27640,0.34179688,0.30273438,0.30664062,0.26953125,1
FOLD1_27641,0.38867188,0.3046875,0.3203125,0.39648438,0
FOLD1_27642,0.29492188,0.265625,0.29101562,0.30664062,0
FOLD1_27643,0.28515625,0.25195312,0.2265625,0.19238281,0
FOLD1_27644,0.26757812,0.21777344,0.21777344,0.21191406,0
FOLD1_27645,0.4296875,0.375,0.734375,0.31445312,1
FOLD1_27646,0.29492188,0.29296875,0.30078125,0.31640625,1
FOLD1_27647,0.48046875,0.34570312,0.30273438,0.29882812,0
FOLD1_27648,0.47265625,0.578125,0.98046875,0.80078125,1
FOLD1_27649,0.29492188,0.35546875,0.29492188,0.27734375,0
FOLD1_27650,0.30273438,0.37890625,0.3046875,0.30273438,0
FOLD1_27651,0.296875,0.27734375,0.30273438,0.2109375,0
FOLD1_27652,0.39257812,0.39648438,0.40820312,0.30859375,0
FOLD1_27653,0.27539062,0.30664062,0.27929688,0.26171875,1
FOLD1_27654,0.24511719,0.34570312,0.30078125,0.27734375,0
FOLD1_27655,0.28710938,0.33203125,0.29101562,0.28125,0
FOLD1_27656,0.41796875,0.39453125,0.34570312,0.33203125,0
FOLD1_27657,0.41015625,0.4453125,0.36914062,0.484375,0
FOLD1_27658,0.19238281,0.31640625,0.33007812,0.29101562,0
FOLD1_27659,1.0,1.0,1.0,1.0,1
FOLD1_27660,0.4140625,0.32421875,0.59375,0.3515625,0
FOLD1_27661,1.0,1.0,1.0,1.0,1
FOLD1_27662,0.31835938,0.34179688,0.34375,0.27734375,1
FOLD1_27663,0.32617188,0.28125,0.36132812,0.328125,0
FOLD1_27664,0.98046875,0.98828125,0.99609375,0.99609375,1
FOLD1_27665,0.14160156,0.234375,0.21777344,0.17480469,0
FOLD1_27666,0.38085938,0.36328125,0.36328125,0.29101562,1
FOLD1_27667,1.0,1.0,1.0,1.0,1
FOLD1_27668,1.0,1.0,1.0,1.0,1
FOLD1_27669,0.32421875,0.30078125,0.30273438,0.296875,0
FOLD1_27670,0.8203125,0.828125,0.54296875,0.53515625,1
FOLD1_27671,0.25390625,0.30273438,0.32421875,0.23046875,1
FOLD1_27672,0.38085938,0.3515625,0.37304688,0.38085938,1
FOLD1_27673,1.0,1.0,1.0,1.0,1
FOLD1_27674,0.42578125,0.38476562,0.3515625,0.45703125,1
FOLD1_27675,1.0,1.0,1.0,1.0,1
FOLD1_27676,0.37304688,0.296875,0.30273438,0.296875,0
FOLD1_27677,0.23925781,0.30078125,0.33203125,0.23339844,0
FOLD1_27678,0.3203125,0.2265625,0.28125,0.26757812,0
FOLD1_27679,0.31054688,0.25585938,0.296875,0.31445312,0
FOLD1_27680,1.0,1.0,1.0,1.0,1
FOLD1_27681,0.31445312,0.32421875,0.33203125,0.30859375,0
FOLD1_27682,0.9765625,0.94921875,0.99609375,0.99609375,1
FOLD1_27683,0.31445312,0.31835938,0.3046875,0.32421875,1
FOLD1_27684,1.0,0.9921875,1.0,0.9921875,1
FOLD1_27685,0.2578125,0.41601562,0.29492188,0.2421875,0
FOLD1_27686,0.27734375,0.28320312,0.28320312,0.24804688,0
FOLD1_27687,0.359375,0.3125,0.33203125,0.28515625,0
FOLD1_27688,0.828125,0.8984375,0.7421875,0.98046875,1
FOLD1_27689,0.703125,0.92578125,0.796875,0.578125,0
FOLD1_27690,0.296875,0.29296875,0.37109375,0.24902344,0
FOLD1_27691,0.30078125,0.17773438,0.33007812,0.27734375,0
FOLD1_27692,0.984375,0.984375,0.98828125,0.98046875,1
FOLD1_27693,0.30273438,0.328125,0.34960938,0.3046875,0
FOLD1_27694,0.28125,0.25,0.26757812,0.25976562,0
FOLD1_27695,0.30664062,0.328125,0.3046875,0.28710938,0
FOLD1_27696,1.0,1.0,1.0,1.0,1
FOLD1_27697,1.0,1.0,1.0,1.0,1
FOLD1_27698,0.984375,0.9453125,0.83203125,0.6171875,1
FOLD1_27699,0.27148438,0.26953125,0.2265625,0.24902344,0
FOLD1_27700,0.2734375,0.23828125,0.30273438,0.25390625,0
FOLD1_27701,0.40039062,0.36523438,0.38671875,0.31445312,0
FOLD1_27702,0.3203125,0.30273438,0.30664062,0.28125,0
FOLD1_27703,0.8125,0.9921875,0.97265625,0.9375,1
FOLD1_27704,0.28710938,0.32617188,0.328125,0.28710938,0
FOLD1_27705,0.30859375,0.28320312,0.28320312,0.20214844,0
FOLD1_27706,1.0,1.0,1.0,1.0,1
FOLD1_27707,0.4140625,0.47460938,0.2890625,0.35546875,1
FOLD1_27708,0.32421875,0.296875,0.28515625,0.3046875,0
FOLD1_27709,0.18847656,0.27734375,0.328125,0.23242188,0
FOLD1_27710,0.25390625,0.29101562,0.29492188,0.25585938,0
FOLD1_27711,0.31835938,0.32226562,0.27734375,0.26367188,0
FOLD1_27712,0.28125,0.34960938,0.33203125,0.37109375,1
FOLD1_27713,1.0,1.0,1.0,1.0,1
FOLD1_27714,0.35546875,0.33789062,0.28710938,0.34179688,0
FOLD1_27715,0.24121094,0.23632812,0.24609375,0.203125,1
FOLD1_27716,0.33398438,0.578125,0.29101562,0.421875,1
FOLD1_27717,0.81640625,0.8125,0.98828125,0.7734375,1
FOLD1_27718,0.53515625,0.3203125,0.3203125,0.4296875,0
FOLD1_27719,0.31054688,0.67578125,0.6953125,0.796875,0
FOLD1_27720,0.30664062,0.2109375,0.30273438,0.38867188,0
FOLD1_27721,0.3203125,0.35742188,0.33398438,0.27929688,0
FOLD1_27722,0.18457031,0.27539062,0.24316406,0.23925781,0
FOLD1_27723,0.6796875,0.87109375,0.97265625,0.90625,1
FOLD1_27724,0.33789062,0.32421875,0.296875,0.3046875,1
FOLD1_27725,1.0,1.0,1.0,1.0,1
FOLD1_27726,0.33789062,0.28125,0.33398438,0.31835938,0
FOLD1_27727,0.33007812,0.36914062,0.31445312,0.27734375,0
FOLD1_27728,0.25195312,0.31054688,0.29101562,0.28125,0
FOLD1_27729,0.38867188,0.3984375,0.61328125,0.4453125,0
FOLD1_27730,0.28515625,0.359375,0.28515625,0.2734375,1
FOLD1_27731,0.31835938,0.36328125,0.27734375,0.35742188,0
FOLD1_27732,0.3046875,0.3359375,0.34960938,0.37109375,0
FOLD1_27733,0.35742188,0.34960938,0.35546875,0.33203125,1
FOLD1_27734,0.28125,0.52734375,0.34375,0.3125,1
FOLD1_27735,0.41015625,0.65234375,0.84375,0.48046875,1
FOLD1_27736,0.296875,0.40039062,0.41015625,0.40820312,0
FOLD1_27737,1.0,1.0,1.0,1.0,1
FOLD1_27738,0.30078125,0.3125,0.35546875,0.28515625,1
FOLD1_27739,1.0,1.0,1.0,1.0,1
FOLD1_27740,0.27734375,0.28710938,0.31835938,0.26757812,1
FOLD1_27741,0.23046875,0.25390625,0.22363281,0.26367188,0
FOLD1_27742,0.34179688,0.37304688,0.47851562,0.31445312,1
FOLD1_27743,0.29492188,0.30273438,0.34570312,0.28710938,0
FOLD1_27744,0.4375,0.30273438,0.30664062,0.3671875,0
FOLD1_27745,0.26953125,0.33007812,0.296875,0.27929688,1
FOLD1_27746,0.78125,0.58203125,0.38476562,0.41015625,0
FOLD1_27747,0.828125,0.5078125,0.72265625,0.984375,1
FOLD1_27748,0.5,0.984375,0.77734375,0.9140625,0
FOLD1_27749,0.34960938,0.33984375,0.34375,0.33203125,1
FOLD1_27750,0.30859375,0.359375,0.35546875,0.2734375,0
FOLD1_27751,0.39648438,0.73046875,0.31054688,0.33398438,0
FOLD1_27752,0.16992188,0.2578125,0.30078125,0.25,0
FOLD1_27753,1.0,1.0,1.0,1.0,1
FOLD1_27754,0.2109375,0.3984375,0.37695312,0.37304688,0
FOLD1_27755,0.32617188,0.30078125,0.33398438,0.26953125,0
FOLD1_27756,0.30664062,0.33789062,0.32421875,0.31835938,1
FOLD1_27757,0.40429688,0.39257812,0.55859375,0.359375,0
FOLD1_27758,0.29296875,0.34375,0.31054688,0.33984375,0
FOLD1_27759,0.38476562,0.5703125,0.4453125,0.453125,0
FOLD1_27760,0.3046875,0.33984375,0.3203125,0.27539062,1
FOLD1_27761,0.984375,0.9765625,0.96875,0.98828125,1
FOLD1_27762,0.51171875,0.51953125,0.47851562,0.40820312,0
FOLD1_27763,0.22558594,0.31054688,0.24902344,0.27734375,0
FOLD1_27764,0.24902344,0.296875,0.31445312,0.25585938,1
FOLD1_27765,1.0,1.0,1.0,1.0,1
FOLD1_27766,1.0,1.0,1.0,1.0,1
FOLD1_27767,0.984375,0.90625,0.96875,0.87890625,1
FOLD1_27768,0.20898438,0.29296875,0.34765625,0.37109375,1
FOLD1_27769,0.984375,0.9921875,0.9921875,0.99609375,1
FOLD1_27770,1.0,1.0,1.0,1.0,1
FOLD1_27771,1.0,1.0,1.0,1.0,1
FOLD1_27772,0.37304688,0.34179688,0.36132812,0.37695312,1
FOLD1_27773,0.30078125,0.26757812,0.24121094,0.33203125,1
FOLD1_27774,0.41796875,0.35546875,0.3515625,0.40039062,0
FOLD1_27775,0.33203125,0.23535156,0.3984375,0.30273438,0
FOLD1_27776,0.75390625,0.74609375,0.91796875,0.96875,1
FOLD1_27777,1.0,1.0,1.0,1.0,1
FOLD1_27778,0.31835938,0.265625,0.2578125,0.28710938,0
FOLD1_27779,0.26757812,0.24121094,0.2890625,0.23242188,1
FOLD1_27780,0.99609375,0.89453125,0.9921875,0.93359375,1
FOLD1_27781,0.33203125,0.26367188,0.31640625,0.28710938,0
FOLD1_27782,0.31835938,0.21972656,0.34179688,0.328125,0
FOLD1_27783,1.0,1.0,1.0,1.0,1
FOLD1_27784,0.30273438,0.28515625,0.24609375,0.27539062,0
FOLD1_27785,0.29882812,0.30078125,0.34960938,0.30078125,0
FOLD1_27786,1.0,1.0,1.0,1.0,1
FOLD1_27787,0.328125,0.34179688,0.36132812,0.34179688,0
FOLD1_27788,0.34179688,0.42382812,0.27929688,0.328125,0
FOLD1_27789,0.98046875,0.9453125,0.99609375,0.9296875,1
FOLD1_27790,0.32421875,0.38085938,0.32617188,0.27929688,0
FOLD1_27791,0.9921875,0.80078125,0.9921875,0.99609375,1
FOLD1_27792,0.31835938,0.390625,0.39453125,0.3125,0
FOLD1_27793,0.39648438,0.37304688,0.39257812,0.328125,0
FOLD1_27794,0.33789062,0.35742188,0.3125,0.30664062,0
FOLD1_27795,0.27734375,0.21972656,0.3125,0.24609375,0
FOLD1_27796,0.7421875,0.7890625,0.984375,0.953125,1
FOLD1_27797,0.38085938,0.37109375,0.48242188,0.4375,0
FOLD1_27798,0.32421875,0.4375,0.515625,0.31835938,0
FOLD1_27799,0.27929688,0.3125,0.3515625,0.32617188,0
FOLD1_27800,0.26953125,0.28710938,0.28125,0.25390625,0
FOLD1_27801,0.28515625,0.31054688,0.24023438,0.29101562,0
FOLD1_27802,0.36328125,0.34960938,0.36328125,0.33203125,0
FOLD1_27803,0.39257812,0.41796875,0.34960938,0.29492188,0
FOLD1_27804,0.28710938,0.34179688,0.23046875,0.265625,0
FOLD1_27805,0.9609375,0.7109375,0.92578125,0.86328125,1
FOLD1_27806,0.33203125,0.36914062,0.2734375,0.3671875,1
FOLD1_27807,0.32421875,0.34960938,0.3203125,0.29101562,1
FOLD1_27808,0.3515625,0.33203125,0.32226562,0.30664062,1
FOLD1_27809,0.85546875,0.98828125,0.546875,0.953125,1
FOLD1_27810,0.31835938,0.33789062,0.4609375,0.33398438,0
FOLD1_27811,0.171875,0.30859375,0.21191406,0.21191406,0
FOLD1_27812,0.328125,0.38671875,0.3359375,0.34179688,1
FOLD1_27813,0.2734375,0.328125,0.26757812,0.25585938,0
FOLD1_27814,0.30664062,0.30664062,0.30273438,0.25,0
FOLD1_27815,0.328125,0.34570312,0.30273438,0.30273438,0
FOLD1_27816,1.0,1.0,1.0,1.0,1
FOLD1_27817,0.23535156,0.25585938,0.27929688,0.27539062,0
FOLD1_27818,1.0,1.0,1.0,1.0,1
FOLD1_27819,0.27148438,0.2890625,0.34179688,0.25585938,1
FOLD1_27820,0.21875,0.25976562,0.28320312,0.24902344,0
FOLD1_27821,0.27539062,0.28320312,0.29296875,0.27539062,0
FOLD1_27822,0.28710938,0.25976562,0.30273438,0.27734375,0
FOLD1_27823,0.28125,0.32421875,0.20605469,0.24316406,0
FOLD1_27824,0.33203125,0.265625,0.34375,0.26367188,0
FOLD1_27825,1.0,1.0,1.0,1.0,1
FOLD1_27826,0.421875,0.5390625,0.515625,0.44921875,0
FOLD1_27827,0.2578125,0.34570312,0.31054688,0.27148438,0
FOLD1_27828,1.0,1.0,1.0,1.0,1
FOLD1_27829,1.0,1.0,1.0,1.0,1
FOLD1_27830,0.33398438,0.35742188,0.30859375,0.29296875,0
FOLD1_27831,1.0,1.0,1.0,1.0,1
FOLD1_27832,1.0,1.0,1.0,1.0,1
FOLD1_27833,0.29492188,0.28125,0.26953125,0.24902344,0
FOLD1_27834,0.31835938,0.3515625,0.31445312,0.30664062,0
FOLD1_27835,0.34179688,0.30664062,0.3125,0.26953125,1
FOLD1_27836,0.22851562,0.3125,0.3125,0.24804688,1
FOLD1_27837,0.19238281,0.21875,0.115722656,0.17578125,1
FOLD1_27838,0.31640625,0.25976562,0.26757812,0.29492188,0
FOLD1_27839,0.27539062,0.2578125,0.29492188,0.2890625,1
FOLD1_27840,0.29492188,0.32421875,0.26367188,0.26953125,1
FOLD1_27841,0.29492188,0.29492188,0.3515625,0.31835938,0
FOLD1_27842,0.83203125,0.93359375,0.984375,0.97265625,1
FOLD1_27843,0.33789062,0.38671875,0.33203125,0.3203125,0
FOLD1_27844,1.0,1.0,1.0,1.0,1
FOLD1_27845,0.34570312,0.42382812,0.39257812,0.33203125,1
FOLD1_27846,0.29101562,0.34960938,0.3125,0.30273438,0
FOLD1_27847,0.34179688,0.37695312,0.34765625,0.38085938,1
FOLD1_27848,0.23535156,0.2734375,0.3125,0.2421875,0
FOLD1_27849,0.28320312,0.27539062,0.26757812,0.25,0
FOLD1_27850,1.0,1.0,1.0,1.0,1
FOLD1_27851,0.9453125,0.96875,0.890625,0.89453125,1
FOLD1_27852,0.34179688,0.5,0.3984375,0.3828125,1
FOLD1_27853,0.30273438,0.328125,0.328125,0.31835938,0
FOLD1_27854,0.27734375,0.29492188,0.24511719,0.24316406,1
FOLD1_27855,0.33203125,0.39453125,0.35546875,0.3046875,1
FOLD1_27856,0.3203125,0.37304688,0.31835938,0.30078125,0
FOLD1_27857,1.0,1.0,1.0,1.0,1
FOLD1_27858,0.34179688,0.33984375,0.3046875,0.3203125,0
FOLD1_27859,0.36328125,0.41601562,0.2890625,0.37304688,0
FOLD1_27860,0.578125,0.6953125,0.3359375,0.94140625,1
FOLD1_27861,1.0,1.0,1.0,1.0,1
FOLD1_27862,0.32421875,0.31835938,0.35546875,0.3125,0
FOLD1_27863,0.27734375,0.29296875,0.33984375,0.3203125,1
FOLD1_27864,0.26367188,0.3046875,0.28320312,0.26171875,1
FOLD1_27865,0.64453125,0.3125,0.3359375,0.30664062,0
FOLD1_27866,0.99609375,0.94921875,0.9921875,0.953125,1
FOLD1_27867,0.34960938,0.31835938,0.2890625,0.25,1
FOLD1_27868,0.4453125,0.5078125,0.35546875,0.39257812,0
FOLD1_27869,0.34179688,0.359375,0.33984375,0.27734375,0
FOLD1_27870,0.53125,0.99609375,0.99609375,0.96875,1
FOLD1_27871,0.63671875,0.34179688,0.3359375,0.34179688,0
FOLD1_27872,0.38085938,0.37695312,0.3359375,0.40429688,0
FOLD1_27873,0.8046875,0.61328125,0.33789062,0.39257812,1
FOLD1_27874,0.328125,0.29882812,0.34765625,0.34179688,0
FOLD1_27875,0.30664062,0.3203125,0.29882812,0.3046875,1
FOLD1_27876,0.32421875,0.30273438,0.30859375,0.38085938,0
FOLD1_27877,0.359375,0.28125,0.2890625,0.27929688,1
FOLD1_27878,0.3125,0.28320312,0.35351562,0.29101562,0
FOLD1_27879,0.31835938,0.41015625,0.31835938,0.31054688,0
FOLD1_27880,0.3203125,0.29101562,0.22558594,0.2421875,1
FOLD1_27881,0.3515625,0.30078125,0.34765625,0.359375,1
FOLD1_27882,0.28710938,0.27734375,0.27734375,0.25195312,0
FOLD1_27883,0.41015625,0.37890625,0.55078125,0.50390625,0
FOLD1_27884,1.0,1.0,1.0,1.0,1
FOLD1_27885,0.29492188,0.27539062,0.296875,0.22363281,0
FOLD1_27886,0.828125,0.71875,0.43945312,0.8984375,1
FOLD1_27887,0.94140625,0.9453125,0.96484375,0.578125,1
FOLD1_27888,0.3671875,0.33789062,0.3984375,0.35546875,0
FOLD1_27889,0.3515625,0.33789062,0.34179688,0.5078125,0
FOLD1_27890,0.38476562,0.36132812,0.37304688,0.39648438,1
FOLD1_27891,0.24804688,0.28710938,0.30273438,0.24316406,1
FOLD1_27892,0.3203125,0.2734375,0.46484375,0.40039062,0
FOLD1_27893,0.35546875,0.40429688,0.36328125,0.38085938,1
FOLD1_27894,0.29296875,0.33007812,0.34960938,0.296875,1
FOLD1_27895,0.99609375,0.99609375,0.8984375,0.98828125,1
FOLD1_27896,0.30664062,0.3125,0.3046875,0.28710938,0
FOLD1_27897,0.27539062,0.25976562,0.3515625,0.31835938,0
FOLD1_27898,0.29882812,0.31445312,0.2578125,0.31640625,0
FOLD1_27899,0.33203125,0.32617188,0.29882812,0.33007812,0
FOLD1_27900,0.22949219,0.26171875,0.31640625,0.23632812,0
FOLD1_27901,0.22363281,0.38476562,0.44335938,0.24121094,0
FOLD1_27902,0.34179688,0.30273438,0.56640625,0.3046875,0
FOLD1_27903,0.29101562,0.31054688,0.33203125,0.24316406,0
FOLD1_27904,0.67578125,0.48242188,0.52734375,0.42578125,0
FOLD1_27905,0.296875,0.35742188,0.3203125,0.24804688,0
FOLD1_27906,0.34960938,0.36132812,0.359375,0.34179688,1
FOLD1_27907,0.30859375,0.33398438,0.30273438,0.3046875,0
FOLD1_27908,0.296875,0.31054688,0.3125,0.2734375,0
FOLD1_27909,0.31054688,0.34570312,0.33203125,0.31835938,1
FOLD1_27910,0.31640625,0.22460938,0.29101562,0.25976562,0
FOLD1_27911,1.0,1.0,1.0,1.0,1
FOLD1_27912,0.33203125,0.3125,0.359375,0.296875,0
FOLD1_27913,0.33398438,0.3671875,0.3515625,0.296875,1
FOLD1_27914,0.98828125,0.9921875,0.96484375,1.0,1
FOLD1_27915,0.28710938,0.34375,0.31835938,0.32421875,0
FOLD1_27916,0.38085938,0.33984375,0.359375,0.30078125,0
FOLD1_27917,0.31835938,0.29882812,0.3515625,0.27148438,0
FOLD1_27918,0.30078125,0.37109375,0.25976562,0.29882812,0
FOLD1_27919,0.3515625,0.32617188,0.36328125,0.4140625,0
FOLD1_27920,0.76953125,0.8203125,0.97265625,0.90234375,1
FOLD1_27921,0.43359375,0.92578125,0.55859375,0.44140625,1
FOLD1_27922,0.35546875,0.36914062,0.36328125,0.33789062,1
FOLD1_27923,0.33203125,0.26757812,0.33398438,0.30273438,1
FOLD1_27924,1.0,1.0,1.0,1.0,1
FOLD1_27925,0.33789062,0.26171875,0.29882812,0.3125,1
FOLD1_27926,0.32421875,0.26953125,0.24902344,0.29492188,0
FOLD1_27927,1.0,1.0,1.0,1.0,1
FOLD1_27928,0.33203125,0.41015625,0.3671875,0.3046875,1
FOLD1_27929,0.64453125,0.56640625,0.91015625,0.96875,1
FOLD1_27930,0.30664062,0.29492188,0.27148438,0.31835938,0
FOLD1_27931,0.30078125,0.2578125,0.26757812,0.3046875,0
FOLD1_27932,0.76171875,0.91796875,0.9453125,0.671875,1
FOLD1_27933,0.2890625,0.18164062,0.265625,0.21191406,0
FOLD1_27934,0.31445312,0.30273438,0.27929688,0.25585938,0
FOLD1_27935,1.0,1.0,1.0,1.0,1
FOLD1_27936,0.33203125,0.34570312,0.29296875,0.328125,0
FOLD1_27937,0.28515625,0.27929688,0.25390625,0.30273438,1
FOLD1_27938,1.0,1.0,1.0,1.0,1
FOLD1_27939,1.0,1.0,1.0,1.0,1
FOLD1_27940,0.2734375,0.34765625,0.30078125,0.30859375,0
FOLD1_27941,0.30664062,0.24902344,0.31835938,0.26953125,1
FOLD1_27942,0.30078125,0.29296875,0.37304688,0.26757812,1
FOLD1_27943,0.3203125,0.29492188,0.27734375,0.2578125,0
FOLD1_27944,0.31445312,0.4296875,0.29101562,0.3125,0
FOLD1_27945,0.3046875,0.34960938,0.26953125,0.35546875,1
FOLD1_27946,0.9921875,0.94921875,1.0,0.9921875,1
FOLD1_27947,1.0,1.0,1.0,1.0,1
FOLD1_27948,0.31445312,0.31445312,0.31054688,0.28515625,1
FOLD1_27949,0.44921875,0.2734375,0.3984375,0.42578125,0
FOLD1_27950,0.30664062,0.27734375,0.34179688,0.29492188,0
FOLD1_27951,0.328125,0.37695312,0.36328125,0.35351562,0
FOLD1_27952,1.0,1.0,1.0,1.0,1
FOLD1_27953,0.94140625,0.765625,0.921875,0.859375,1
FOLD1_27954,0.40039062,0.46484375,0.35742188,0.359375,0
FOLD1_27955,0.29882812,0.30078125,0.32226562,0.3515625,0
FOLD1_27956,0.31835938,0.34960938,0.42578125,0.35546875,0
FOLD1_27957,0.30273438,0.27929688,0.2890625,0.29492188,0
FOLD1_27958,0.29492188,0.29492188,0.30859375,0.30664062,0
FOLD1_27959,0.3203125,0.328125,0.27148438,0.30664062,1
FOLD1_27960,0.28710938,0.30273438,0.29101562,0.27148438,1
FOLD1_27961,0.58984375,0.43554688,0.43945312,0.42578125,0
FOLD1_27962,0.37109375,0.30273438,0.34960938,0.31835938,0
FOLD1_27963,1.0,1.0,1.0,1.0,1
FOLD1_27964,0.28320312,0.3359375,0.32421875,0.27734375,0
FOLD1_27965,0.37109375,0.3671875,0.2734375,0.32617188,0
FOLD1_27966,1.0,1.0,1.0,1.0,1
FOLD1_27967,0.3671875,0.359375,0.34375,0.328125,1
FOLD1_27968,0.39257812,0.33984375,0.359375,0.28710938,0
FOLD1_27969,0.23535156,0.2109375,0.24414062,0.22167969,0
FOLD1_27970,0.30664062,0.31054688,0.3203125,0.27539062,0
FOLD1_27971,0.26953125,0.28320312,0.32226562,0.23925781,0
FOLD1_27972,1.0,1.0,1.0,1.0,1
FOLD1_27973,0.359375,0.3359375,0.35742188,0.39648438,1
FOLD1_27974,0.29101562,0.33203125,0.33203125,0.29492188,1
FOLD1_27975,0.30078125,0.27734375,0.29882812,0.30664062,0
FOLD1_27976,0.76171875,0.6015625,0.58203125,0.33789062,1
FOLD1_27977,1.0,1.0,1.0,1.0,1
FOLD1_27978,0.15917969,0.3203125,0.33203125,0.24511719,0
FOLD1_27979,0.29296875,0.28710938,0.27539062,0.22558594,0
FOLD1_27980,1.0,1.0,1.0,1.0,1
FOLD1_27981,0.5546875,0.375,0.3984375,0.46875,0
FOLD1_27982,0.28515625,0.24316406,0.31445312,0.24121094,0
FOLD1_27983,0.99609375,0.98046875,0.98046875,0.95703125,1
FOLD1_27984,1.0,1.0,1.0,1.0,1
FOLD1_27985,0.79296875,0.9765625,0.98828125,0.6875,1
FOLD1_27986,0.9140625,0.87109375,0.94140625,0.90234375,1
FOLD1_27987,0.33398438,0.22265625,0.33789062,0.26953125,0
FOLD1_27988,0.40039062,0.43945312,0.4609375,0.38085938,0
